2016-08-30 18:06:39.040,61,EC549ADB,011,,001,Ack,01 0A ,15,-1,-01,-01,>, ,
2016-08-30 18:06:39.063,62,EC549ADB,011,,001,Singlecast,01 43 03 02 09 45 08 ,04,-1,-01,-01,>, ,
2016-08-30 18:06:39.089,74,EC549ADB,001,,011,Ack,0B 01 ,04,-1,-01,-01,>, ,
2016-08-30 18:06:39.113,74,EC549ADB,001,,011,Singlecast,0B 80 02 C2 ,01,-1,-01,-01,>, ,
2016-08-30 18:06:41.369,61,EC549ADB,011,,001,Ack,01 04 ,01,-1,-01,-01,>, ,
2016-08-30 18:06:41.392,62,EC549ADB,011,,001,Singlecast,01 80 03 00 86 ,05,-1,-01,-01,>, ,
2016-08-30 18:06:41.418,74,EC549ADB,001,,011,Ack,0B 00 ,05,-1,-01,-01,>, ,
2016-08-30 18:06:41.442,60,EC549ADB,045,,001,Singlecast,01 32 02 21 64 00 00 06 74 00 1E 00 00 06 74 57 ,15,-1,-01,-01,>, ,
2016-08-30 18:06:46.685,73,EC549ADB,001,,045,Ack,2D 2C ,15,-1,-01,-01,>, ,
2016-08-30 18:06:46.709,61,EC549ADB,045,,001,Singlecast,01 60 0D 01 00 32 02 21 74 00 00 00 00 00 00 00 00 03 59 65 ,01,-1,-01,-01,>, ,
2016-08-30 18:06:46.743,73,EC549ADB,001,,045,Ack,2D 22 ,01,-1,-01,-01,>, ,
2016-08-30 18:06:46.766,61,EC549ADB,045,,001,Singlecast,01 60 0D 02 00 32 02 21 74 00 00 00 00 00 00 00 00 03 59 65 ,02,-1,-01,-01,>, ,
2016-08-30 18:06:46.800,73,EC549ADB,001,,045,Ack,2D 21 ,02,-1,-01,-01,>, ,
2016-08-30 18:06:46.823,60,EC549ADB,045,,001,Singlecast,01 60 0D 01 00 32 02 21 64 00 00 03 1B 00 1E 00 00 03 1B 33 ,03,-1,-01,-01,>, ,
2016-08-30 18:06:46.857,73,EC549ADB,001,,045,Ack,2D 20 ,03,-1,-01,-01,>, ,
2016-08-30 18:06:46.880,61,EC549ADB,045,,001,Singlecast,01 60 0D 02 00 32 02 21 64 00 00 03 59 00 1E 00 00 03 59 37 ,04,-1,-01,-01,>, ,
2016-08-30 18:06:46.914,73,EC549ADB,001,,045,Ack,2D 27 ,04,-1,-01,-01,>, ,
2016-08-30 18:06:46.938,56,EC549ADB,022,,001,Singlecast,01 32 02 21 64 00 00 A5 17 00 3C 00 00 A5 16 0C ,12,-1,-01,-01,>, ,
2016-08-30 18:06:54.176,74,EC549ADB,001,,022,Ack,16 14 ,12,-1,-01,-01,>, ,
2016-08-30 18:06:54.201,55,EC549ADB,031,,001,Singlecast,01 32 02 21 64 00 01 78 2D 00 3C 00 01 78 2B 06 ,08,-1,-01,-01,>, ,
2016-08-30 18:07:02.746,74,EC549ADB,001,,031,Ack,1F 19 ,08,-1,-01,-01,>, ,
2016-08-30 18:07:02.799,54,EC549ADB,031,,001,Singlecast,01 32 02 21 64 00 01 78 2D 00 3C 00 01 78 2B 06 ,08,-1,-01,-01,>, ,
